# N phi dphidN H a aH eps_H eta_H
1.2801280128012802e+00 6.2754549534538260e+00 -1.9343319927346163e-02 6.7987090793625659e-06 3.5971001709665709e+00 2.4455637591727064e-05 1.8708201290583358e-04 -1.5204886190564103e-02
1.2901290129012901e+00 6.2752614860150366e+00 -1.9346298946999716e-02 6.7986963569817897e-06 3.6332552623200813e+00 2.4701399315920454e-05 1.8713964147334117e-04 -1.5216832720850924e-02
1.3001300130013003e+00 6.2750679887692531e+00 -1.9349280720511338e-02 6.7986836307043256e-06 3.6697737549047655e+00 2.4949630755859376e-05 1.8719733220057589e-04 -1.5228495072192833e-02
1.3101310131013102e+00 6.2748744616891976e+00 -1.9352265194821170e-02 6.7986709005260029e-06 3.7066593013308036e+00 2.5200356730121780e-05 1.8725508408534342e-04 -1.5239881600208435e-02
1.3201320132013201e+00 6.2746809047481165e+00 -1.9355252318477359e-02 6.7986581664427194e-06 3.7439155909214108e+00 2.5453602306690070e-05 1.8731289615596158e-04 -1.5251000632384182e-02
1.3301330133013303e+00 6.2744873179197720e+00 -1.9358242041580181e-02 6.7986454284504357e-06 3.7815463500818449e+00 2.5709392805457365e-05 1.8737076747020120e-04 -1.5261860210185857e-02
1.3401340134013402e+00 6.2742937011784132e+00 -1.9361234315729517e-02 6.7986326865451790e-06 3.8195553426721194e+00 2.5967753800758941e-05 1.8742869711429111e-04 -1.5272468106009579e-02
1.3501350135013501e+00 6.2741000544987706e+00 -1.9364229093975466e-02 6.7986199407230370e-06 3.8579463703834747e+00 2.6228711123929155e-05 1.8748668420198297e-04 -1.5282831839192896e-02
1.3601360136013603e+00 6.2739063778560329e+00 -1.9367226330771901e-02 6.7986071909801548e-06 3.8967232731186248e+00 2.6492290865884007e-05 1.8754472787367222e-04 -1.5292958690657095e-02
1.3701370137013702e+00 6.2737126712258364e+00 -1.9370225981932679e-02 6.7985944373127361e-06 3.9358899293758220e+00 2.6758519379729681e-05 1.8760282729556990e-04 -1.5302855716302712e-02
1.3801380138013801e+00 6.2735189345842484e+00 -1.9373228004590348e-02 6.7985816797170411e-06 3.9754502566367966e+00 2.7027423283397333e-05 1.8766098165892185e-04 -1.5312529759549293e-02
1.3901390139013903e+00 6.2733251679077577e+00 -1.9376232357157085e-02 6.7985689181893810e-06 4.0154082117585803e+00 2.7299029462304287e-05 1.8771919017927062e-04 -1.5321987462395928e-02
1.4001400140014002e+00 6.2731313711732604e+00 -1.9379238999287649e-02 6.7985561527261222e-06 4.0557677913692745e+00 2.7573365072042016e-05 1.8777745209575569e-04 -1.5331235275422465e-02
