# k  Ps  Pt
6.098524784025151141e-04 2.639959936907081726e-09 8.353389085978408625e-12
6.184570491018173298e-04 2.638720922520706076e-09 8.353294838711790323e-12
6.271830239759660849e-04 2.637497001552100522e-09 8.353247155306466366e-12
6.360321159487318694e-04 2.636273359555283003e-09 8.353199440334725006e-12
6.450060621119794568e-04 2.635049996278669432e-09 8.353151692971094922e-12
6.541066240666644493e-04 2.633826912102667764e-09 8.353103914387619955e-12
6.633355882686404288e-04 2.632604108023058700e-09 8.353056107708360947e-12
6.726947663793394865e-04 2.631381583134960417e-09 8.353008270041087348e-12
6.821859956214069076e-04 2.630159337115458146e-09 8.352960400334231265e-12
6.918111391393506155e-04 2.628937371416667041e-09 8.352912503160023838e-12
7.015720863652789938e-04 2.627715685726054277e-09 8.352864577503695404e-12
7.114707533898020041e-04 2.626494279483630574e-09 8.352816621562404200e-12
