#f_hz Omega_gw
2.184102192318135431e-10 5.857473992706354791e-24
2.312334223381137561e-10 5.787342296024300532e-24
2.448094956099390262e-10 5.717828033813467537e-24
2.591826412237222118e-10 5.648927739012535013e-24
2.743996565343078677e-10 5.580637953959846416e-24
2.905100864419113402e-10 5.512955229895666946e-24
3.075663847047668103e-10 5.445876125688808713e-24
3.256240847227026488e-10 5.379397209083722252e-24
3.447419803476789742e-10 5.313515055530408705e-24
3.649823173100005936e-10 5.248226250191167212e-24
3.864109958834458506e-10 5.183527385474439349e-24
4.090977854491944561e-10 5.119415062757000926e-24
4.331165516571271474e-10 5.055885892087735205e-24
4.585454969241291985e-10 4.992936491543034408e-24
4.854674150524041073e-10 4.930563488415224511e-24
5.139699607968421735e-10 4.868763517645459351e-24
5.441459352590965574e-10 4.807533223382825075e-24
5.760935880376012537e-10 4.746869258280307182e-24
6.099169371172644145e-10 4.686768282678364148e-24
6.457261075404036188e-10 4.627226965542814694e-24
6.836376899615642015e-10 4.568241984080027222e-24
7.237751202536634468e-10 4.509810024979658320e-24
7.662690814013737404e-10 4.451927783112113185e-24
8.112579289903177332e-10 4.394591962483234381e-24
8.588881416773770139e-10 4.337799275836483693e-24
9.093147981088336290e-10 4.281546443423820990e-24
9.627020818390790891e-10 4.225830194281385959e-24
1.019223815893922154e-09 4.170647265377934000e-24
1.079064028718915355e-09 4.115994402880734169e-24
1.142417553355411331e-09 4.061868361273501732e-24
1.209490661795133894e-09 4.008265904244875731e-24
1.280501736578732358e-09 3.955183803938663706e-24
1.355681981824904512e-09 3.902618841013168167e-24
1.435276176005174631e-09 3.850567804710573079e-24
1.519543468915191563e-09 3.799027492385357572e-24
1.608758225437505533e-09 3.747994710086295687e-24
1.703210918842940088e-09 3.697466272325878745e-24
1.803209076539072033e-09 3.647439002360038191e-24
1.909078281345110218e-09 3.597909732535460093e-24
2.021163231553103765e-09 3.548875303871062130e-24
2.139828863227065177e-09 3.500332565665264610e-24
2.265461538393966375e-09 3.452278375467099748e-24
2.398470302995332650e-09 3.404709599904829398e-24
2.539288218695032998e-09 3.357623114547891318e-24
2.688373772879664213e-09 3.311015803111179860e-24
2.846212371442192136e-09 3.264884558414768050e-24
3.013317919209305839e-09 3.219226282128873434e-24
3.190234493157996493e-09 3.174037884468926029e-24
3.377538113869397421e-09 3.129316283509455410e-24
3.575838620987361227e-09 3.085058406090570975e-24
3.785781658788196618e-09 3.041261188344833579e-24
4.008050778326152250e-09 2.997921575107212097e-24
4.243369662999267291e-09 2.955036519948477018e-24
4.492504484781555216e-09 2.912602984631639368e-24
4.756266398793348055e-09 2.870617940156294420e-24
5.035514184331554981e-09 2.829078366173236895e-24
5.331157040959087456e-09 2.787981250951170595e-24
5.644157548756930059e-09 2.747323591154350424e-24
5.975534802377329304e-09 2.707102392533758368e-24
6.326367729101889438e-09 2.667314669465867067e-24
6.697798601708238951e-09 2.627957445169535419e-24
7.091036757582410381e-09 2.589027751682318694e-24
7.507362536186248794e-09 2.550522629798162927e-24
7.948131447699355098e-09 2.512439129336288598e-24
8.414778586408765898e-09 2.474774308450159745e-24
8.908823303215440124e-09 2.437525234117319442e-24
9.431874152470864694e-09 2.400688981878238668e-24
9.985634129250284410e-09 2.364262636873187913e-24
1.057190621411401257e-08 2.328243292855331429e-24
1.119259924341066949e-08 2.292628052350612092e-24
1.184973412423478375e-08 2.257414026529051670e-24
1.254545041427450410e-08 2.222598335381788720e-24
1.328201328797188600e-08 2.188178107381341621e-24
1.406182091167777154e-08 2.154150480106095086e-24
1.488741225181312808e-08 2.120512600390941972e-24
1.576147534146005481e-08 2.087261623764226626e-24
1.668685603229654528e-08 2.054394714796060026e-24
1.766656726037154174e-08 2.021909046273448209e-24
1.870379885588766927e-08 1.989801800226592149e-24
1.980192792893196814e-08 1.958070167646641270e-24
2.096452986496823947e-08 1.926711348301313493e-24
2.219538996589261014e-08 1.895722551224857804e-24
2.349851577455303454e-08 1.865100994245727036e-24
2.487815012286104473e-08 1.834843904169078142e-24
2.633878494597744905e-08 1.804948516361801383e-24
2.788517590755125840e-08 1.775412075384134014e-24
2.952235788362853845e-08 1.746231834586944001e-24
3.125566135564625132e-08 1.717405056414675485e-24
3.309072976588302650e-08 1.688929012381336741e-24
3.503353789187662764e-08 1.660800982665297355e-24
3.709041129963121345e-08 1.633018256478328247e-24
3.926804693895346503e-08 1.605578132038674036e-24
4.157353494797141769e-08 1.578477915596667221e-24
4.401438173783194954e-08 1.551714922922933048e-24
4.659853443273569562e-08 1.525286479006593273e-24
4.933440674488553238e-08 1.499189918089443666e-24
5.223090636859153152e-08 1.473422586465141070e-24
5.529746398272830117e-08 1.447981836906054278e-24
5.854406395597057745e-08 1.422865033171898335e-24
6.198127685478091602e-08 1.398069545612155063e-24
