# k  Ps  Pt
1.098763719239431157e+04 1.304962618980251014e-09 5.167444347567606472e-12
1.162169148679567115e+04 1.301526341411785117e-09 5.167293516176641214e-12
1.229233461655888095e+04 1.298093246177124015e-09 5.167142470167377357e-12
1.300167798268701335e+04 1.294663239209447682e-09 5.166990844549137111e-12
1.375195482701638866e+04 1.291236312345603888e-09 5.166838571189860504e-12
1.454552726318300120e+04 1.287812598554182302e-09 5.166686188700174739e-12
1.538489371331811344e+04 1.284392064451779374e-09 5.166533544282472503e-12
1.627269677388787750e+04 1.280974618797808451e-09 5.166380256086215806e-12
1.721173153543933950e+04 1.277560412873463990e-09 5.166226932843705153e-12
1.820495438244804609e+04 1.274149234368671348e-09 5.166072678566269201e-12
1.925549230096989413e+04 1.270741337571397175e-09 5.165918532236748140e-12
2.036665272340297088e+04 1.267336471632074582e-09 5.165763452700547159e-12
2.154193394135150811e+04 1.263934882641878001e-09 5.165608448143370247e-12
2.278503611937745882e+04 1.260536290197935520e-09 5.165452315563392807e-12
2.409987294431198825e+04 1.257141054569991512e-09 5.165296564647467749e-12
2.549058394680536003e+04 1.253748860511706775e-09 5.165139855737815722e-12
2.696154753390457699e+04 1.250359927145018283e-09 5.164983109066783081e-12
2.851739477369256929e+04 1.246974100586868463e-09 5.164825633163813228e-12
3.016302397538421428e+04 1.243591517273700374e-09 5.164668023525489686e-12
3.190361611078543865e+04 1.240212004944967611e-09 5.164509512139084998e-12
3.374465112566349853e+04 1.236835733570498277e-09 5.164350829314394718e-12
3.569192519238577370e+04 1.233462643185066365e-09 5.164191673086820290e-12
3.775156895813984738e+04 1.230092669323200556e-09 5.164031786182477768e-12
3.993006684619048610e+04 1.226725971505336159e-09 5.163871818815346388e-12
4.223427747093550715e+04 1.223362510534902150e-09 5.163711602191847002e-12
4.467145523103862070e+04 1.220002171419932319e-09 5.163550604132634011e-12
4.724927314861620835e+04 1.216644987534186740e-09 5.163388978791770571e-12
4.997584702638862655e+04 1.213291076368573825e-09 5.163227209577895234e-12
5.285976099884476571e+04 1.209940348737562501e-09 5.163064892278891806e-12
5.591009455786934996e+04 1.206592921025156622e-09 5.162902530065741299e-12
5.913645113791179028e+04 1.203248596213199958e-09 5.162739240323381330e-12
6.254898835069889174e+04 1.199907509095482051e-09 5.162575590370836013e-12
6.615844996467270539e+04 1.196569668194097129e-09 5.162411613149220998e-12
6.997619972984284686e+04 1.193234999042346913e-09 5.162246966182234891e-12
7.401425715453675366e+04 1.189903449390248629e-09 5.162081395654741233e-12
7.828533534669302753e+04 1.186575325411364373e-09 5.161916243460774697e-12
8.280288103882569703e+04 1.183250380481913833e-09 5.161750406695007342e-12
8.758111692268014303e+04 1.179928631757073251e-09 5.161583944730606419e-12
9.263508642685413361e+04 1.176610128717908404e-09 5.161417066152828731e-12
9.798070107836856914e+04 1.173294780210123916e-09 5.161249346021636548e-12
1.036347905972866138e+05 1.169982724234801651e-09 5.161081357617591512e-12
1.096151558821069048e+05 1.166673990610766233e-09 5.160913267237189792e-12
